0;"""My cats have been happily eating Felidae Platinum for more than two years. I just got a new bag and the shape of the food is different. They tried the new food when I first put it in their bowls and now the bowls sit full and the kitties will not touch the food. I've noticed similar reviews related to formula changes in the past. Unfortunately"
0;"""Buyer Beware Please! This sweetener is not for everybody.  Maltitol is an alcohol sugar and can be undigestible in the body.  You will know a short time after consuming it if you are one of the unsuspecting many who cannot digest it by the extreme intestinal bloating and cramping and massive amounts of gas a person can experience. Nausea"
0;Seriously this product was as tasteless as they come. There are much better tasting products out there but at 100 calories its better than a special k bar or cookie snack pack. You just have to season it or combine it with something else to share the flavor.
0;This candy is not as described. The middle is almost hard it is not a silky or smooth filling as described.<br />Looks and tastes like it's way past it's expiration date.<br />Would never reccommend this. Paid a good chunk of cash for nothing
0;"""I so wish I would have read this review before purchasing TWO gallons of this oil for my health issues. It reeks like a chemical rubber smell. This smell is coming from the black rubber gasket in the lid. When I called to report the situation to the company"
0;"""I paid $1.79 for a 2 ounce pkg of these at lunch today. I bought them because brown rice is a  good  carb.  As soon as I tasted one and it tasted like a corn chip I checked the ingredients.  The name is deceptive - these have  Masa corn flour  listed in the ingredients and it overwhelms the taste.  I won't buy these again - I can get Sunchips for less money and similar taste."""
0;This mix is very poorly packaged and breaks open easily during shipping. Nearly a full bag of my order was spilled in the shipping box. 3 bags out of 4 had come unsealed at the top. There were no tears in the packages.
0;"""These are perhaps the worst chips that have ever gone into my mouth.<br /><br />For my entire life Sour Cream & Onion (and in this case  & Chive ) chips were my favorite. Recently Kettle brand Honey Dijon Mustard took that slot. So when I found out they had sour cream & onion I just had to try them.<br /><br />As soon as I opened the bag the chips smelled of powdered milk. And indeed each chip is coated with a powdered sour cream that is just awful. It tastes like rancid milk. Not just sour"
0;"""I once loved these chips and they were the only chips i would buy.  I discovered them when I was in England back in 2000 and quickly became a fan.  About a year ago I picked up a bag that was on sale at my local supermarket.  I was finding it odd that they were on sale so much but took advantage of it.  After opening the bag I found the chips were not even close to the Kettle chips I was used to.  They were all uniform whitish yellow in color"
0;"""When originally produced in England  these we're the best chips I had ever tasted but unfortunately since they were bought out by the US conglomerate they now taste plain nasty. Hard rather than crispy"
0;"""I've bought these at the local supermarket and enjoyed them although they are so salty that a few leave my tongue and roof of my mouth burning.  Keeps you from eating too many!  Occasionally I get really stale items from Amazon.com and this was one.  Unedible.  Beware of the quality of food items on this website that are on special as they can be very close to due dates or in this case"
0;I bought this brand as a trial since I am tired of the Pingos.<br /><br />It claims that it is natural. I have no argument on this. But the point is that more than 50% in the bag is over-fried and in brown color. I really suffer eating the over-fried chips. I open some other bags and it looks like the same. So I just throw away all of them. I don't know if I was with bad luck or every bag they are selling is the same. But for sure I will never buy this brand any more.
0;I ORDERED KETTLE CHIPS IN THE FOLLOWING FLAVVORS<br />SALT & FRESH GROUND PEPPER<br />TUSCAN 3 CHEESE<br />N.Y. CHEDDAR AND HERS<br /><br />THEY ALL TASTED THE SAME TO ME.  IF THERE IS A VARIETY PACK SUGGEST U ORDER BEFORE ORDERING LARGE SIZE.<br /><br />I WISH I COULD RETURN THE UNOPENED BAGS.
0;"""I Was sent 3 week past  Fresh by date  stock. Chips are noticeably not fresh in taste. Won't order again.<br /><br />EDIT: And just to add to the dangers of expired stock one of the bags had a rat hole in it"
0;I am very disappointed with this product because I could not see how many calories it has at the time I ordered it. I received it and now I can see it has 60 calories per tablespoon. Granulated sugar has only 45 calories per tablespoon. How could Agave Nectar be better than sugar?
0;"""I am a preschool teacher and do a G is for Gingerbread unit every January. I was on vacation during Christmas and when I got back not a gingerbread kit was to be found. Which is odd. I needed one for my preschool class and needed it in less then a week. I looked everywhere and could not find ont. So I had one overnighted from Amazon on NYE and it came yesterday. I pick this one because of the Rudolph theme. The gingerbread itself came broken. Like unable to use would need a glue gun to get it to work broken. It's non returnable. I called Amazon"
0;The US made version of this Cadbury chocolate has a distinct taste from the UK version of the chocolate which I have been eating since childhood. I did not like this new taste. To all my friends from India -- buy this chocolate if it is either made in UK or India
0;"""My daughter had extensive food allergies as an infant/toddler and we bought these bars consistently.  She still has the nut and egg allergy so I like that I can trust the manufacturer and know the food is safe.  Unfortnately the last few times we have purchased the bars (all varieties) they have been hard as a rock and my daughter won't eat them.  I have tried them myself and thought I might break a tooth. I had them on subscribe and save"
0;Refer to the picture I posted above.  The bar is half the size you think it is going to be...It is literally a two-bite bar.  Very deceptive advertising.  That and the fact that they are ridiculously expensive is the reason for the one star.  My 10 year old son ate one and didn't like them. I ate one and agreed as did my husband.  Couldn't give it away!  Everyone has different tastes but these are no tasty treat as far as I'm concerned.
0;Only three jars came in a form edible to babies.  The rest of them were filled will a clump of spongy mush that would not mix with the water.  It also had a brown color and not the yellowish brown like the jars that had the good mixture.<br />Pretty disappointing and a waste of money.
0;I just wanted to post here that I found small bits of plastic in this food as I was feeding my 9 month old.  Plastic!!! in food!!!! baby food!!!  So please be careful if you buy this or are considering it.<br /><br />My daughter LOVES this food-- it's actually her favorite.  This is the first time we have noticed plastic in it in over 2 months.
0;"""I first tasted Sassafras tea in a local restaurant and really liked it.  So I started looking in grocery stores and online for it in a teabag form.  After several weeks of investigation I called the restaurant and asked what they used to make the tea.  I was told is was Pappy's Sassafras Concentrate.  I looked online and found it at Amazon.com.  As I was ordering it I also saw the Sassafras Teabags.  I thought I'd order a box to try.  I was very dissapointed.  It didn't taste like the flat rootbeer I was expecting.  It was more like black licorice"
0;"""OMG I would love these cookies except for the chocolate mixed in makes it taste medicinal. DEGUSTING isn't even a strong enough word. A horrible horrible mistake...an expensive mistake....they advertised it as peanut butter cookies which is why I bought them since everyone else had peanut butter chocolate cookies when I just wanted plan peanut butter cookies....however when I received them I found out they were the chocolate peanut butter ones but I thought okay I'll try them and omg I almost threw up from the taste. HORRIBLE"
0;"""I have loved ketchup flavored potato chips since I was a kid and spent my summers at my grandparents in Canada. This is a very popular flavor there and seems to be always available. I recently got back from a trip to Montreal"
0;These had heat and had good enough coating of the seasoning. The first 2 cases were amazing best i had ever. Then they restocked and tried 4-5 cases and they taste either like plain chips or slight hint of seasoning on them. What a shame they seemed to cut back on quality to save money. Bad Uncle Ray!
0;"""Bought Uncle Ray's Wavy's 16 oz potato chips because purchased  Uncle Ray's 16 oz barbque potato chips in the past and was very pleased. Oh how wrong we were.  Do not purchase the Wavy's chips!!!!!!!!!!  They are the quality of buying a no name bag of chips from a roadside service station store"
0;"""I just received these bricks today and was very disappointed to find that BOTH of the bricks were broken and unusable as a serving/cooking plate.  They were busted completed in half. They were packaged in one sleeve of small bubble wrap in a shallow box with no other protection or packaging in the box.  I went online to try and return them and they are not eligible for return.  This is the first return I've ever tried to do in over 7 years of purchasing items off of amazon (to the tune of several orders a month!) and yet the one time that I want to return a defective product"
0;This vendor is unscrupulous. She ripped off her cultures from other collectors and shamelessly claims them as her own. She has no conscience and I would highly recommend that you do your purchasing elsewhere.
0;"""This was a disappointment.  I use other products from this line/manufacturer on a regular basis.  I bought this item as a convenience to carry liquid Stevia in my purse.  The first time I went to use it"
0;"""I ordered these lollipops for a friends Wizard of Oz themed shower. The arrived packaged well but I noticed the box said they're from  Oriental Trading Company .  If I wanted a cheap product that I knew was low quality and from China then I would have bought them directly from their site at $7 for 38 of them!!! However"
0;"""I purchased these for my candy buffet at my wedding and I'm not impressed at all. I could have saved money by ordering them directly from Oriental Trading Company which is clearly where they came from. they look cheap and they're not as colorful as shown in the picture. the Oriental Trading Company information is on the back of the wrappers on the lollipops. most of the lollipop sticks are bent and two lollipops arrived broken. the box only has 12 lollipops"
0;"""For christmas I ordered some coupons from my daughters school for $30.00 off Ohama steaks.  I was excited to try them as I have been bombarded with their ads for the last 2 years and I was ready to test them out.  I went on-line and looked at their packages and was so looking forward to receiving my package of fine foods and cook them.  I made my choice and fell for some of the last min. add-ons"
0;"""Loose prickly pear tea makes a great iced tea but it is very difficult to find in pure form.  This tea is black tea with prickly pear  flavor . The shipping cost is twice the cost of the tea.  If there is a prickly pear component it is all but undetectable when I drink it. It just tastes like regular black tea.  Very disappointing."""
0;"""It is not the best way to buy Beer Nuts.<br /><br />Perhaps the product had been exposed to high heat and a  whole lot of shaking .  Most of the  coating  and  flavoring  was off of the nuts.  Even though the individual cans are  sealed "
0;"""I bought this 4 pack to have some inexpensive caviar to use for garnish over the holidays. The other night I decided to go ahead and use one for some dip. It was so bad I couldn't believe it. It wasn't spoiled"
0;I ordered this for gifts around Christmas time. I actually was hoping to use it for our Christmas day meal. Two out of the four jars I ordered were rotten and inedible. I never did get to try it and I was very annoyed and disappointed!
0;"""i found this product doing a search for  edible gold leaf.  i decided to purchase after reading rave reviews about food items that were created using it. HOWEVER.. it is clearly marked  NOT to be consumed  and  for decorative use only.  so this is a misleading product."""
0;This coffee is absolutely horrendous.  I cannot believe it has any favorable reviews and agree with the other reviewer who believes positive reviews were written by employees.  I cannot stress enough how bad this coffee is.  It doesn't even taste like coffee.  The best way to describe it is a cup of chemicals.  I am really bummed I cannot returned this.  A complete waste of money.  It all went in the garbage.
0;how come you sent me instant choc.fudge pudding...<br />the order told you to send me the COOK & SERVE choc.fudge pudding....<br />you show the picture of it....<br />why couldn't send it to me....<br />it makes me wonder if I should order anything else from you....<br />pissed
0;"""I tried the Martha White Turtle Fudge Chocolate Chip Cookie recipe and these are the worst cookies I have ever made. Either there is someone on the staff of Martha White who has a lopsided sense of humor OR their taste buds have taken a permanent vacation. I wasted my time"
0;Found this product for sale on vacation in North Carolina and loved it... great maple flavor!! Walmart sold it for 3.99$ for the 24oz pack. Wish i would have bought some more while I was there because i'm not paying 15$ for what Walmart can sell for 4$. That is just robbery... very disappointed in @#@zon for their insanely high price... If price was reasonable would love to buy more and rate much higher!!
0;I read the reviews on this and thought id get some for my dog and pup.<br />They will not touch it. Even if I mix it with home cooked food.<br /><br />They like the dollar store dog food better than this.<br /><br />Amazon let me down on even allowing this dog food to be sold under their name.
0;I bought those chips after reading good reviews but I was very disappointed with the taste. It was nothing like what I expected (granted that I expected good old kettle cooked potato chips). I bought the 6-flavor variety pack and there were many flavors I did not care for. It was worth trying them but I am not going to purchase them again in the future.
0;"""I've been told that the refrigerator of the future will have herb/vegetable/salad bins inside to grow vegetables and I thought the Prepara Herb Savor Pod looked like the perfect precursor. Wrong. The detachable bottom comes loose continually and leaks water everywhere. Similarly"
0;After reading a previous review I carefully inspected the cans when they arrived. The cans were immaculate and very clean so I felt relieved. After cooling in the fridge I ate the first can. The fruit was very mushy and not attractive to look at and frankly a disapointment but did not taste rotten per say. Only minutes later though my mouth felt like acid was eating at it and was very painful for hours even after washing out my mouth. I eat much canned and fresh fruit and this was a first for me. Only days later my teeth and gums were infected and I had to go to the dentist for the pain was so bad. He found infection and I had to undergo a treatment of antibiotics and painkillers before I was finally ok again after about 2 weeks. SHEESH! Needless to say I threw out the remaining cans of fruit! The problem must be at the source as the cans and packaging were 1st rate and shining clean. Quality control must really suck. I'm all for natural but great care must be taken so contamination is avoided. This is a foreign product and their health standards may be lacking there. I would stay far away from this stuff if you value your health!
0;Ordered this a few months ago only to find it is just basically lactic acid.  Read the ingredients.  The main label says olive juice by no such thing.  I am going to suggest that Amazon take this off the website.
0;"""I have an immense love for pancakes.  I have been on a search for the best pancake mix for about a year. I did not write this review prematurely as I wanted to give the product a fair chance.  I tried it with whole milk.  I tried it with buttermilk. I tried it with blueberries. I tried it without blueberries.  It is by far the WORST mix I have tried thus far.  The flavor is not good"
0;Part of me wants to ask for a refund. I bought this package of k cups because I wanted a mix of teas. When I got my package I was very disappointed to see hardly any teas in the package. I know they substituted based on availability but I think it's completely misleading to substitutes with products that don't pertain to the packaged theme. I got a mix of gingerbread and eggnog. DISAPPOINTING!
0;I got two Teas and one type of iced coffe and the rest were HOLIDAY COFFEES and APPLE CIDER!  Spicy Eggnog? Gingerbread? Bait and swtich.  The only redeeming factor - Amazon was great and issued me a refund.
0;"""you won't BELIEVE how many ways this product has saved my life!  I only gave it one star because i'm so dehydrated from drinking regular water all week because i ran out of money before my penta ran out.  when i can afford another shipment"
0;"""The site doesn't list the ingredients for their products online.  Had I known the product was full of trans fats I would not have ordered it.  Watch your labels.  Partially hydrated = partially hydrogenated.  You have to laugh at the ways manufacturers will try to fool the public.  In the future I will not order a product that doesn't list its ingredients online so that consumers can make informed purchases.<br /><br />Did try the product and found it tasteless.  No heat/spice and it left a waxy film on the roof of the mouth"
0;"""I have a special needs pet and searched for the right food.  Since Amazon has been a five star resource I chose to have Pot Pie shipped. Many of the cans are dented.  So I have to toss them or return. This is a big hassle but would not ever feed a dented can to my beloved boy.  Best to purchase at the pet store"
0;ordered some from an amazon-fulfilled associate. Normal amazon shipping etc...The cigars were cracked and stale. How does chewing gum shatter and break? No way it was fit for consumption.<br />Easy return process.
0;The label is misleading. Cento actually sells two kind of San Marzano with the same label other than one that says D.O.P. certified. You will receive the one w/o the D.O.P. if you order from Amazon. I have made the mistake in the grocery store not realizing Cento sells ones are D.O.P and ones that are not and did not realize till it was too late. The true D.O.P. ones I have to say make the best sauce! You can taste the difference.
0;"""Buyer beware! The label on the Amazon site clearly states  D.O.P Certified  but the product received does NOT match the site label and does NOT state  D.O.P. Certified  This is bait and switch and I will file a complaint with Amazon."""
0;"""these are not DOP they're just  certified  which means nothing significant. they should go a step further with a little more nonsense and write  department certified . real dop tomatoes are much better."""
0;They tomatoes are certified San Marzano but not DOP like the item shows in picture. I called amazon and they sent me another box of 12 for free to fix issue. THe new shipment was still certified not DOP.  So please know this. Tomatoes are ok but not the best fyi.
0;Merchandise was not damaged during shipment but supplier send me damaged and incorrect merchandise.  3/4 of the cans were badly dented and the cans they shipped were not DOP Certified.  They sent me lower standard merchandise.  Received full refund from Amazzon.
0;"""I was disappointed when I received this dispenser.  It said a large dispenser.  It looks like something for a child to play with.  I bought it for my husband to put in his  man cave .  He is a huge M&M fan.  I buy him a tree ornament each year from the M&M collections.  I was hoping it had more substance to it.  I also did not realize I was unable to return this item."""
0;The picture shown is for three packages and the price is fair for three but I was only sent one but was charged for three. Also the item sent was not the item shown. I can buy the item shipped all day long at any local grocery store. I went to Amazon because I was looking for the type shown.<br /><br />When I contacted the seller and told them about this they said they would give me partial credit for the item but nothing for shipping. Seeing as how I was shipped something I didn't order I should be entitled to a full refund including shipping. I was not offered that.<br /><br />If I could give this seller negative stars I would. Any future buyers beware.
0;Please contact the manufacturer and ask them to change back to the old formula if you love this product! We just cancelled our subscription of 8 cases per month because the new formula is disgusting! Not buying again unless the change back to the old version!
0;I'm a little shocked that this so-called health food product is made from Chinese grown ingredients.  I'd be curious to see what the carbon footprint of each bite is.  Also keep in mind that Chinese ingredients and products have been found to have all kinds of contaminants such as lead in toys and melamine in milk and other exported food products. All the ingredients in this snack are widely available in the United States.  Why not support products and companies who source locally and consider our own economy before we sell out for a slightly cheaper price?  Your purchasing choice does make a difference.  Let's stop expecting corporations and governments to take care of our safety and economy.  They never will.  We can change the way these companies do business for the benefit of our long term health and economical well-being. Make purchase decisions wisely.
0;Mrs. May's should inform their customers where exactly their products are made and take a stand. I won't be buying any more of her products until further notice no matter how yummy they are. Do-no-harm and quality-control is a concept not understood in China. Totally frightening what they're getting away with.
0;I used to buy these as healthy snacks at my office cafeteria and consider it better than a bag of potato chips.  These taste very crunchy and tasty.<br /><br />Given the kind of unethical food stories we read about China - we need to see some kind of assurance and facts on the processes that the manufacturer is following to make these.  You just cannot import food stuff and sell in the US as gourmet snack food - there needs to be data backing this.<br /><br />Few example of Chinese food (yuk ...):<br /><br />(1) Melamine(kind of platic) in baby food and milk (so wide spread that 80% of milk in China contained this plastic in 2008)<br /><br />(2) Honey contaminated with ciprofloxacin (antibiotic) - because of which it was banned in the US<br /><br />(3) Soy Sauce made from Human hair (not joking google it if you want)<br /><br />(4) Spurious drugs exported to African countries.<br /><br />Need some good facts and quality controls from the Manufacturers that the chinese producers are complying with some good quality controls.
0;"""Do not spend your money on this product as you will find the popping ratio extremely poor. One cup of popcorn will have 1/2 cup of  un poped (old Mades) kernels left over which is unacceptable.This is a non returnable item so if you buy this one you are just out of luck"
0;I am so surprised that they have this popcorn for sale.  I received 6 bags the other day and the special popcorn pan from Wabash Valley Farms Amish Country ....GOURMET ... well.. the popped kernels are the size of a pea and with hulls.  It burns very easily.  There are too many old maids due to the delicate nature of the kernel.  I ended up throwing most of the popped corn away.  I am so disappointed in this product.  I now have 5.75 bags of this stuff ... I have nothing good to say about it ... but if you like tiny popped corn with lots of hulls then this may be your product.  I am giving mine to the squirrels.
0;"""Bits of  Clam?  (not sure) in water with something I assume is potatoes. Whose recipe is this? save your money get something worth having. How do so many like this?! It's awful! If you prefer REAL Clam Chowder and not seawater with something floating in it DO NOT buy this!"""
0;When I placed my order it was for Hartz Pigskin 10 pack with sweet potato center.  When I received the order it was Hartz Pigskin 10 packs but it was all pigskin and this is not easy for my dog to chew.  I contacted the company and they were very nice about the hole thing as they refunded the money to my credit card and told me to take the pigskin packs to a local shelter or SPCA.  They were also very fast in sending out the original product.  They told me that they forgot to change the photo from sweet potato center to all wrapped pigskin and they would do that.
0;"""These things are NOTHING like Oreos.You think wow Oreos. Think again. I would say spend your money on something better (the Hershey's or Reese's crisp wafer bars come to mind). My honest view on these  thin crisps  cookies is that they have a little more flavor than a communion wafer"
0;This comes in a case of 24 so I bought one can locally before ordering the large amount.  Good move!  I have 3 cats and none of them would eat it. This review is for the mature gourmet beef entree. Haven't tried the other favors yet.
0;"""I made the mistake of believing that Science Diet was the best choice for my cat after the woman at the animal shelter mentioned it as the food they use. After doing some research I realized that Science Diet is no better than any grocery store generic brand or Iams (I would NOT recommend ANY of these options).<br /><br />The main ingredients are Chicken By-Product and Corn. Here are some interesting facts: Cat's can't digest corn...in fact"
0;I did not know anything about chutney until I went on a known recipe cite and found out that they mix the fruit with peppers and vinegar! I thought chutney was a different form of Marmalade but I was wrong!
0;"""We purchased this product and were greatly disappointed.  The product did not have the texture or the taste that it should have.  We contacted customer service and when they discovered that we were complaining"
